timestamp,FQDN_count,subdomain_length,upper,lower,numeric,entropy,special,labels,labels_max,labels_average,longest_word,sld,len,subdomain,malicious
2020-11-22 02:26:54.628372,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:26:55.038909,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:26:55.451289,25,8,0,10,9,2.5566416671474372,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:26:55.861559,25,8,0,10,9,2.5566416671474372,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:26:56.274065,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:26:56.684929,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:26:57.920926,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:26:58.331646,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:26:58.744047,25,8,0,10,9,2.5566416671474372,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:26:59.154367,25,8,0,10,9,2.5566416671474372,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:27:00.650883,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:01.061161,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:01.473821,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:01.884703,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:02.297189,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:02.707780,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:03.942997,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:04.353245,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:04.765435,25,8,0,10,9,2.7862156256610593,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:27:05.175797,25,8,0,10,9,2.7862156256610593,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:27:05.588456,25,8,0,10,9,2.5566416671474372,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:27:05.998706,25,8,0,10,9,2.5566416671474372,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:27:06.376976,2,0,2,0,0,1.0566416671474375,0,1,2,2,C,DC,3,0,1
2020-11-22 02:27:06.786892,2,0,2,0,0,1.0566416671474375,0,1,2,2,C,DC,3,0,1
2020-11-22 02:27:07.234808,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:07.378492,2,0,2,0,0,1.0566416671474375,0,1,2,2,C,DC,3,0,1
2020-11-22 02:27:07.645223,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:07.788525,2,0,2,0,0,1.0566416671474375,0,1,2,2,C,DC,3,0,1
2020-11-22 02:27:08.058041,28,11,0,10,12,2.2057885242721635,6,6,7,3.8333333333333335,9,239,15,1,1
2020-11-22 02:27:08.468438,28,11,0,10,12,2.2057885242721635,6,6,7,3.8333333333333335,9,239,15,1,1
2020-11-22 02:27:08.905630,28,11,0,10,12,2.7457795556128213,6,6,7,3.8333333333333335,2,192,15,1,1
2020-11-22 02:27:09.315832,28,11,0,10,12,2.7457795556128213,6,6,7,3.8333333333333335,2,192,15,1,1
2020-11-22 02:27:14.234045,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:14.643999,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:15.056722,26,9,0,10,10,2.742337624271511,6,6,7,3.5,2,192,13,1,1
2020-11-22 02:27:15.467239,26,9,0,10,10,2.742337624271511,6,6,7,3.5,2,192,13,1,1
2020-11-22 02:27:15.906507,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:16.317339,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:17.553330,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:17.963589,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:18.375702,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:18.786515,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:19.199442,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:19.609848,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:20.388461,2,0,2,0,0,1.0566416671474375,0,1,2,2,C,DC,3,0,1
2020-11-22 02:27:20.798258,2,0,2,0,0,1.0566416671474375,0,1,2,2,C,DC,3,0,1
2020-11-22 02:27:20.844326,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:21.254489,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:21.391041,2,0,2,0,0,1.0566416671474375,0,1,2,2,C,DC,3,0,1
2020-11-22 02:27:21.666924,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:21.801771,2,0,2,0,0,1.0566416671474375,0,1,2,2,C,DC,3,0,1
2020-11-22 02:27:22.077334,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:22.490222,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:22.900570,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:23.313616,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:23.724501,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:28.642929,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:29.053835,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:29.466131,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:29.876228,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:30.288692,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:30.699002,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:31.111478,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:31.221181,16,10,0,12,0,3.077819531114783,4,3,5,4.666666666666667,local,local,16,1,1
2020-11-22 02:27:31.521955,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:31.934185,25,8,0,10,9,2.5566416671474372,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:27:32.344803,25,8,0,10,9,2.5566416671474372,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:27:33.580553,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:33.990742,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:34.403084,25,8,0,10,9,2.7862156256610593,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:27:34.813173,25,8,0,10,9,2.7862156256610593,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:27:36.047850,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:36.458213,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:39.550022,26,9,0,10,10,2.742337624271511,6,6,7,3.5,2,192,13,1,1
2020-11-22 02:27:39.963192,26,9,0,10,10,2.742337624271511,6,6,7,3.5,2,192,13,1,1
2020-11-22 02:27:41.376556,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:41.786794,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:42.198977,26,9,0,10,10,2.742337624271511,6,6,7,3.5,2,192,13,1,1
2020-11-22 02:27:42.609859,26,9,0,10,10,2.742337624271511,6,6,7,3.5,2,192,13,1,1
2020-11-22 02:27:43.844380,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:44.254324,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:45.489491,26,9,0,10,10,2.742337624271511,6,6,7,3.5,2,192,13,1,1
2020-11-22 02:27:45.900095,26,9,0,10,10,2.742337624271511,6,6,7,3.5,2,192,13,1,1
2020-11-22 02:27:46.312121,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:46.722367,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:47.957646,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:48.367923,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:49.603051,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:50.013362,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:50.425751,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:50.836434,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:51.249311,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:51.659903,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:52.895544,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:53.305687,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:53.718618,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:54.128909,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:54.541263,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:54.952045,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:27:56.187391,25,8,0,10,9,2.5566416671474372,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:27:56.598179,25,8,0,10,9,2.5566416671474372,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:27:57.011060,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:57.421586,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:58.656691,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:59.067564,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:27:59.480613,25,8,0,10,9,2.5566416671474372,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:27:59.890914,25,8,0,10,9,2.5566416671474372,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:28:01.126621,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:01.536958,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:01.949523,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:02.360219,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:02.772548,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:03.182654,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:04.418086,25,8,0,10,9,2.7862156256610593,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:28:04.828298,25,8,0,10,9,2.7862156256610593,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:28:05.241190,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:05.651651,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:06.064530,25,8,0,10,9,2.5566416671474372,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:28:06.474545,25,8,0,10,9,2.5566416671474372,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:28:07.710759,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:08.121088,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:09.546798,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:09.956692,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:10.369749,26,9,0,10,10,2.742337624271511,6,6,7,3.5,2,192,13,1,1
2020-11-22 02:28:10.779828,26,9,0,10,10,2.742337624271511,6,6,7,3.5,2,192,13,1,1
2020-11-22 02:28:12.014937,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:12.425394,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:12.838173,26,9,0,10,10,2.742337624271511,6,6,7,3.5,2,192,13,1,1
2020-11-22 02:28:13.248769,26,9,0,10,10,2.742337624271511,6,6,7,3.5,2,192,13,1,1
2020-11-22 02:28:14.483791,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:14.894135,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:15.306533,26,9,0,10,10,2.742337624271511,6,6,7,3.5,2,192,13,1,1
2020-11-22 02:28:15.717043,26,9,0,10,10,2.742337624271511,6,6,7,3.5,2,192,13,1,1
2020-11-22 02:28:16.129679,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:16.540007,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:17.776349,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:18.186410,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:18.598964,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:19.008935,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:19.421457,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:19.831540,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:21.067836,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:21.478135,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:21.890324,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:22.300868,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:22.455808,15,0,11,0,3,3.625,1,1,15,15,C,DESKTOP-3JF04TC,16,0,1
2020-11-22 02:28:22.713444,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:23.123925,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:24.359707,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:24.769969,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:25.207247,26,9,0,10,10,2.8004058936687004,6,6,7,3.5,2,192,13,1,1
2020-11-22 02:28:25.210047,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:25.619733,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:26.856466,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:27.267301,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:27.680247,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:28.090422,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:29.326453,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:29.736684,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:30.149423,25,8,0,10,9,2.5566416671474372,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:28:30.559821,25,8,0,10,9,2.5566416671474372,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:28:31.795911,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:32.206120,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:33.443699,25,8,0,10,9,2.7862156256610593,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:28:33.853848,25,8,0,10,9,2.7862156256610593,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:28:34.266233,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:34.676526,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:35.911657,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:36.322345,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:37.558461,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:37.968422,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:39.542460,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:39.952551,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:40.366046,26,9,0,10,10,2.742337624271511,6,6,7,3.5,2,192,13,1,1
2020-11-22 02:28:40.776192,26,9,0,10,10,2.742337624271511,6,6,7,3.5,2,192,13,1,1
2020-11-22 02:28:41.188326,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:41.598268,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:42.834206,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:43.244916,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:43.657309,26,9,0,10,10,2.742337624271511,6,6,7,3.5,2,192,13,1,1
2020-11-22 02:28:44.067630,26,9,0,10,10,2.742337624271511,6,6,7,3.5,2,192,13,1,1
2020-11-22 02:28:45.302395,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:45.712738,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:46.124938,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:46.534877,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:46.947372,26,9,0,10,10,2.742337624271511,6,6,7,3.5,2,192,13,1,1
2020-11-22 02:28:47.357543,26,9,0,10,10,2.742337624271511,6,6,7,3.5,2,192,13,1,1
2020-11-22 02:28:48.592667,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:49.002987,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:49.415395,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:49.825683,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:51.060796,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:51.471063,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:51.883499,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:52.293774,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:52.706187,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:53.116552,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:54.352345,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:54.762948,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:55.175312,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:55.585799,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:55.998078,25,8,0,10,9,2.5566416671474372,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:28:56.408456,25,8,0,10,9,2.5566416671474372,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:28:56.820906,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:57.231525,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:58.466229,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:58.828230,15,9,0,11,0,2.9294387224237197,4,3,5,4.333333333333333,local,local,15,1,1
2020-11-22 02:28:58.876559,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:28:59.289704,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:28:59.699991,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:29:00.113859,25,8,0,10,9,2.5566416671474372,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:29:00.524118,25,8,0,10,9,2.5566416671474372,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:29:01.759665,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:29:02.170162,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:29:02.582806,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:29:02.992760,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:29:03.405094,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:29:03.815418,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:29:05.050180,25,8,0,10,9,2.7862156256610593,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:29:05.460577,25,8,0,10,9,2.7862156256610593,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:29:05.872823,25,8,0,10,9,2.5566416671474372,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:29:06.283471,25,8,0,10,9,2.5566416671474372,6,6,7,3.3333333333333335,2,192,12,1,1
2020-11-22 02:29:07.519001,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:29:07.929300,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:29:08.341873,28,11,0,10,12,2.2057885242721635,6,6,7,3.8333333333333335,9,239,15,1,1
2020-11-22 02:29:08.752031,28,11,0,10,12,2.2057885242721635,6,6,7,3.8333333333333335,9,239,15,1,1
2020-11-22 02:29:10.143050,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:29:10.553891,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:29:10.966538,26,9,0,10,10,2.742337624271511,6,6,7,3.5,2,192,13,1,1
2020-11-22 02:29:11.376904,26,9,0,10,10,2.742337624271511,6,6,7,3.5,2,192,13,1,1
2020-11-22 02:29:11.789158,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:29:12.199602,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:29:13.434527,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:29:13.844938,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,2,192,14,1,1
2020-11-22 02:29:14.257368,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:29:14.667516,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,4,224,11,1,1
2020-11-22 02:29:15.079475,26,9,0,10,10,2.742337624271511,6,6,7,3.5,2,192,13,1,1
